item_id,order_id,product_id,category,quantity,price,discount
16825,4036,468,Clothing,1,95.0,5
16826,4036,271,Electronics,1,214.12,10
16827,4036,294,Electronics,1,360.64,5
16828,4037,508,Clothing,1,15.94,25
16829,4037,557,Home,1,21.52,0
16830,4038,667,Books,3,17.47,0
16831,4038,292,Electronics,1,496.06,0
16832,4038,378,Clothing,1,39.22,0
16833,4039,358,Clothing,1,74.1,0
16834,4039,314,Electronics,1,83.78,0
16835,4039,505,Clothing,1,104.26,0
16836,4039,611,Home,1,159.88,0
16837,4040,298,Electronics,1,401.81,0
16838,4040,524,Clothing,1,18.35,20
16839,4040,307,Electronics,1,149.18,0
16840,4041,625,Home,1,78.81,0
16841,4041,424,Clothing,1,19.01,30
16842,4042,414,Clothing,1,72.11,20
16843,4042,549,Home,1,72.85,0
16844,4042,235,Electronics,3,34.15,0
16845,4043,214,Electronics,1,416.1,0
16846,4043,368,Clothing,1,38.32,0
16847,4044,625,Home,1,193.37,0
16848,4044,443,Clothing,1,46.5,15
16849,4044,681,Toys,2,28.38,10
16850,4044,432,Clothing,2,119.14,0
16851,4045,531,Home,3,66.54,30
16852,4045,393,Clothing,1,73.6,0
16853,4045,375,Clothing,1,42.81,30
16854,4046,384,Clothing,1,51.78,0
16855,4046,293,Electronics,2,145.76,15
16856,4047,695,Toys,1,76.03,0
16857,4047,440,Clothing,1,106.77,0
16858,4047,628,Books,1,17.27,25
16859,4048,466,Clothing,2,59.45,0
16860,4048,320,Electronics,3,393.56,10
16861,4048,622,Home,1,147.85,0
16862,4048,482,Clothing,1,128.62,0
16863,4049,333,Electronics,1,23.56,0
16864,4049,464,Clothing,2,134.58,0
16865,4049,691,Toys,1,46.83,0
16866,4049,303,Electronics,2,470.29,10
16867,4049,358,Clothing,1,25.6,20
16868,4050,375,Clothing,1,133.65,30
16869,4050,451,Clothing,3,128.26,25
16870,4051,528,Home,3,177.21,0
16871,4052,539,Home,2,163.98,0
16872,4052,575,Home,2,127.09,0
16873,4052,239,Electronics,1,242.93,0
16874,4053,534,Home,3,135.73,30
16875,4053,434,Clothing,2,22.88,30
16876,4054,434,Clothing,1,36.92,10
16877,4055,602,Home,1,35.0,0
16878,4055,323,Electronics,1,497.9,0
16879,4055,647,Books,1,7.95,0
16880,4055,466,Clothing,2,142.81,0
16881,4055,624,Home,1,41.24,0
16882,4056,442,Clothing,3,94.8,0
16883,4056,260,Electronics,2,207.77,0
16884,4057,283,Electronics,3,430.52,0
16885,4057,326,Electronics,3,378.73,0
16886,4057,618,Home,1,60.74,0
16887,4057,558,Home,1,258.91,25
16888,4058,430,Clothing,1,108.4,15
16889,4058,420,Clothing,2,61.76,5
16890,4058,235,Electronics,2,123.87,20
16891,4058,612,Home,1,127.87,0
16892,4059,524,Clothing,1,103.67,0
16893,4060,407,Clothing,3,37.16,20
16894,4061,214,Electronics,2,31.05,25
16895,4062,588,Home,1,64.85,0
16896,4062,690,Toys,1,62.81,0
16897,4062,226,Electronics,1,338.58,0
16898,4062,287,Electronics,1,297.93,20
16899,4063,210,Electronics,1,304.18,0
16900,4064,389,Clothing,2,143.09,0
16901,4065,487,Clothing,3,18.53,0
16902,4066,359,Clothing,2,10.86,0
16903,4067,209,Electronics,2,116.27,0
16904,4067,663,Books,1,46.29,0
16905,4068,577,Home,1,295.94,15
16906,4069,589,Home,1,291.09,0
16907,4069,632,Books,2,40.97,5
16908,4070,559,Home,1,254.66,0
16909,4070,494,Clothing,1,120.06,25
16910,4071,623,Home,1,45.61,30
16911,4072,350,Electronics,1,323.2,0
16912,4072,536,Home,1,74.16,25
16913,4073,372,Clothing,1,98.3,0
16914,4073,215,Electronics,1,105.95,0
16915,4074,488,Clothing,2,100.56,0
16916,4074,697,Toys,2,29.63,0
16917,4075,366,Clothing,3,105.64,0
16918,4075,308,Electronics,1,424.83,0
16919,4075,527,Home,2,206.58,0
16920,4076,491,Clothing,1,81.83,0
16921,4076,238,Electronics,1,410.88,20
16922,4077,385,Clothing,3,137.94,25
16923,4077,636,Books,3,28.88,0
16924,4077,334,Electronics,1,110.78,25
16925,4078,501,Clothing,1,137.63,0
16926,4078,525,Clothing,1,37.99,0
16927,4078,692,Toys,1,9.71,0
16928,4079,491,Clothing,1,59.67,0
16929,4079,434,Clothing,1,87.17,0
16930,4080,554,Home,3,19.06,5
16931,4080,484,Clothing,2,109.33,5
16932,4081,384,Clothing,1,102.0,0
16933,4081,595,Home,3,53.52,15
16934,4082,367,Clothing,1,44.86,0
16935,4083,340,Electronics,3,338.32,0
16936,4083,555,Home,3,169.49,5
16937,4084,275,Electronics,1,407.03,5
16938,4085,585,Home,2,185.69,0
16939,4086,268,Electronics,2,218.21,0
16940,4086,353,Clothing,1,138.36,0
16941,4086,231,Electronics,1,50.85,0
16942,4087,497,Clothing,1,61.62,0
16943,4087,534,Home,1,78.1,0
16944,4088,324,Electronics,1,101.54,0
16945,4089,530,Home,3,161.05,0
16946,4089,574,Home,1,197.6,25
16947,4089,389,Clothing,1,116.86,0
16948,4090,479,Clothing,1,143.37,5
16949,4091,347,Electronics,1,44.2,0
16950,4092,580,Home,1,262.73,0
16951,4092,629,Books,2,8.78,0
16952,4092,247,Electronics,1,304.62,0
16953,4092,605,Home,1,192.47,30
16954,4093,357,Clothing,2,77.14,0
16955,4094,212,Electronics,1,328.9,0
16956,4094,289,Electronics,2,333.81,15
16957,4094,275,Electronics,1,423.68,0
16958,4095,591,Home,1,121.27,5
16959,4095,653,Books,2,14.88,5
16960,4096,243,Electronics,1,249.5,0
16961,4096,547,Home,2,110.71,0
16962,4097,443,Clothing,1,69.84,0
16963,4097,489,Clothing,1,97.21,0
16964,4098,431,Clothing,1,104.06,15
16965,4098,240,Electronics,1,429.94,0
16966,4099,407,Clothing,1,80.84,0
16967,4099,427,Clothing,1,130.9,5
16968,4100,266,Electronics,1,444.49,0
16969,4100,448,Clothing,2,146.23,0
16970,4101,492,Clothing,2,42.97,0
16971,4101,271,Electronics,1,284.92,0
16972,4102,421,Clothing,3,113.41,0
16973,4102,541,Home,1,208.29,0
16974,4102,412,Clothing,1,15.55,25
16975,4102,470,Clothing,2,91.21,0
16976,4103,433,Clothing,1,137.89,15
16977,4103,532,Home,1,277.87,0
16978,4104,631,Books,2,29.2,0
16979,4105,236,Electronics,1,284.68,5
16980,4106,436,Clothing,1,146.49,0
16981,4106,471,Clothing,1,16.87,20
16982,4107,319,Electronics,2,214.89,5
16983,4107,347,Electronics,2,397.19,0
16984,4108,235,Electronics,2,364.09,0
16985,4109,414,Clothing,1,50.84,0
16986,4110,529,Home,1,162.2,0
16987,4110,467,Clothing,1,55.79,10
16988,4110,606,Home,1,193.94,0
16989,4110,381,Clothing,1,71.35,5
16990,4110,571,Home,1,238.35,20
16991,4111,696,Toys,3,13.13,15
16992,4111,254,Electronics,1,188.69,30
16993,4112,333,Electronics,1,398.3,0
16994,4112,284,Electronics,1,422.32,0
16995,4112,348,Electronics,1,190.5,30
16996,4113,584,Home,1,139.76,30
16997,4113,270,Electronics,2,31.36,15
16998,4113,238,Electronics,1,160.43,0
16999,4114,625,Home,1,94.4,0
17000,4115,425,Clothing,1,90.3,0
17001,4115,699,Toys,1,49.25,25
17002,4115,300,Electronics,2,48.42,0
17003,4115,417,Clothing,2,15.83,0
17004,4115,399,Clothing,3,25.89,0
17005,4116,543,Home,1,86.26,0
17006,4117,655,Books,1,30.64,0
17007,4118,274,Electronics,1,421.52,20
17008,4118,362,Clothing,1,92.63,25
17009,4118,409,Clothing,1,83.22,5
17010,4119,292,Electronics,1,42.4,5
17011,4120,285,Electronics,1,244.06,0
17012,4120,687,Toys,1,31.94,0
17013,4121,285,Electronics,1,59.38,0
17014,4121,654,Books,1,43.99,0
17015,4121,310,Electronics,2,267.65,5
17016,4121,613,Home,1,64.06,0
17017,4122,276,Electronics,1,41.23,25
17018,4122,611,Home,1,194.32,25
17019,4122,549,Home,1,171.43,0
17020,4122,343,Electronics,2,464.61,0
17021,4122,415,Clothing,1,111.35,30
17022,4123,538,Home,1,52.7,0
17023,4124,514,Clothing,2,53.66,0
17024,4124,238,Electronics,3,431.5,0
17025,4124,533,Home,1,119.52,25
17026,4125,539,Home,1,278.52,5
17027,4126,586,Home,1,205.25,0
17028,4126,614,Home,1,98.82,0
17029,4126,656,Books,1,8.89,0
17030,4127,575,Home,2,206.89,0
17031,4127,237,Electronics,1,255.86,10
17032,4127,378,Clothing,1,73.57,0
17033,4128,272,Electronics,1,427.08,15
17034,4129,370,Clothing,1,140.04,20
17035,4129,392,Clothing,1,103.78,0
17036,4130,642,Books,1,5.63,0
17037,4130,311,Electronics,1,42.87,10
17038,4130,442,Clothing,1,98.97,30
17039,4131,408,Clothing,1,82.47,0
17040,4131,212,Electronics,1,197.23,5
17041,4132,387,Clothing,1,67.28,0
17042,4133,487,Clothing,1,135.27,5
17043,4133,336,Electronics,1,73.5,0
17044,4134,551,Home,2,158.44,25
17045,4134,368,Clothing,1,68.32,0
17046,4135,682,Toys,1,77.55,15
17047,4135,216,Electronics,1,459.95,25
17048,4135,625,Home,1,194.73,0
17049,4136,460,Clothing,1,84.8,0
17050,4136,335,Electronics,1,209.14,10
17051,4137,296,Electronics,1,85.32,0
17052,4137,609,Home,2,216.23,10
17053,4137,253,Electronics,3,134.29,5
17054,4138,648,Books,1,46.96,0
17055,4139,374,Clothing,3,119.39,25
17056,4139,405,Clothing,3,126.65,0
17057,4139,650,Books,1,13.97,0
17058,4140,438,Clothing,1,90.49,15
17059,4140,665,Books,1,35.61,0
17060,4141,433,Clothing,1,113.15,30
17061,4141,245,Electronics,1,487.22,15
17062,4141,641,Books,1,23.49,25
17063,4142,664,Books,2,48.65,0
17064,4142,578,Home,2,199.91,0
17065,4143,623,Home,1,141.2,10
17066,4143,271,Electronics,1,151.87,30
17067,4144,634,Books,1,5.2,0
17068,4144,655,Books,3,18.35,20
17069,4144,280,Electronics,1,244.6,0
17070,4145,296,Electronics,1,329.94,0
17071,4146,648,Books,1,46.25,0
17072,4146,305,Electronics,1,35.0,15
17073,4146,477,Clothing,1,88.33,30
17074,4147,307,Electronics,1,483.33,20
17075,4148,234,Electronics,3,310.61,0
17076,4148,695,Toys,3,24.58,0
17077,4148,589,Home,1,142.18,15
17078,4148,647,Books,1,49.6,30
17079,4148,525,Clothing,1,135.92,5
17080,4149,273,Electronics,1,211.07,0
17081,4149,492,Clothing,1,111.62,25
17082,4150,356,Clothing,1,87.93,0
17083,4150,552,Home,2,204.19,0
17084,4151,351,Clothing,1,138.84,30
17085,4151,415,Clothing,1,138.89,0
17086,4152,349,Electronics,1,68.22,0
17087,4152,364,Clothing,1,105.47,30
17088,4153,266,Electronics,1,21.95,0
17089,4153,669,Books,3,41.21,20
17090,4154,201,Electronics,1,389.41,25
17091,4154,419,Clothing,1,17.37,20
17092,4155,255,Electronics,2,284.94,0
17093,4155,432,Clothing,1,88.15,0
17094,4156,653,Books,2,33.72,0
17095,4156,650,Books,3,19.68,20
17096,4156,630,Books,1,36.77,0
17097,4156,576,Home,1,79.61,0
17098,4157,679,Toys,1,33.39,30
17099,4158,283,Electronics,1,111.12,0
17100,4158,277,Electronics,3,253.37,15
17101,4159,544,Home,1,263.36,0
17102,4159,597,Home,1,118.16,0
17103,4159,561,Home,1,55.4,0
17104,4160,408,Clothing,1,20.76,0
17105,4161,376,Clothing,1,56.6,0
17106,4161,511,Clothing,1,61.7,30
17107,4161,491,Clothing,1,57.16,0
17108,4161,266,Electronics,1,278.3,5
17109,4161,511,Clothing,1,74.64,15
17110,4162,498,Clothing,2,96.27,0
17111,4163,335,Electronics,1,54.19,30
17112,4163,648,Books,3,6.49,0
17113,4163,632,Books,1,19.01,15
17114,4164,599,Home,2,212.16,0
17115,4165,329,Electronics,1,468.28,0
17116,4166,427,Clothing,1,54.87,0
17117,4166,201,Electronics,1,334.68,0
17118,4166,695,Toys,1,28.37,0
17119,4167,386,Clothing,2,48.07,0
17120,4167,233,Electronics,1,266.42,0
17121,4168,246,Electronics,1,33.62,30
17122,4168,383,Clothing,2,23.11,30
17123,4168,625,Home,2,65.3,0
17124,4169,556,Home,1,288.65,0
17125,4169,446,Clothing,1,62.74,0
17126,4170,308,Electronics,1,451.4,0
17127,4171,413,Clothing,1,15.89,0
17128,4171,488,Clothing,1,29.3,5
17129,4171,261,Electronics,1,337.68,0
17130,4172,222,Electronics,1,291.67,0
17131,4172,349,Electronics,1,252.96,0
17132,4172,653,Books,1,17.81,0
17133,4173,670,Books,3,10.0,0
17134,4173,278,Electronics,2,67.94,0
17135,4173,282,Electronics,1,203.79,20
17136,4174,235,Electronics,1,495.87,0
17137,4174,259,Electronics,1,415.54,0
17138,4174,686,Toys,1,70.65,0
17139,4174,486,Clothing,1,90.81,5
17140,4174,595,Home,2,205.99,0
17141,4175,417,Clothing,1,136.49,0
17142,4175,549,Home,1,237.38,0
17143,4175,468,Clothing,1,89.18,15
17144,4176,377,Clothing,1,11.4,30
17145,4176,213,Electronics,1,195.3,0
17146,4177,375,Clothing,3,119.51,0
17147,4178,316,Electronics,3,108.47,15
17148,4178,620,Home,2,168.97,10
17149,4178,555,Home,1,163.52,0
17150,4179,377,Clothing,2,113.47,5
17151,4179,549,Home,3,294.87,0
17152,4180,359,Clothing,1,128.89,10
17153,4180,203,Electronics,1,70.33,0
17154,4181,699,Toys,1,17.7,30
17155,4181,432,Clothing,1,96.15,15
17156,4182,472,Clothing,1,20.42,0
17157,4182,307,Electronics,1,351.75,5
17158,4183,235,Electronics,1,381.14,0
17159,4183,289,Electronics,1,412.42,15
17160,4184,530,Home,2,136.51,0
17161,4184,536,Home,2,74.24,10
17162,4185,424,Clothing,1,34.4,0
17163,4185,451,Clothing,1,129.46,15
17164,4186,528,Home,1,128.39,0
17165,4186,282,Electronics,3,307.01,0
17166,4187,356,Clothing,1,51.8,10
17167,4187,590,Home,2,230.26,0
17168,4187,665,Books,2,20.7,0
17169,4188,455,Clothing,1,135.81,20
17170,4188,449,Clothing,1,88.5,0
17171,4189,498,Clothing,1,57.2,25
17172,4189,529,Home,1,263.95,0
17173,4189,412,Clothing,1,10.39,0
17174,4190,224,Electronics,1,396.88,20
17175,4190,409,Clothing,1,97.93,30
17176,4191,591,Home,1,242.61,0
17177,4191,215,Electronics,1,180.62,10
17178,4192,336,Electronics,1,493.86,0
17179,4192,660,Books,1,48.04,15
17180,4192,462,Clothing,1,75.98,30
17181,4193,586,Home,2,185.51,0
17182,4194,644,Books,1,34.73,0
17183,4194,522,Clothing,1,128.07,25
17184,4195,508,Clothing,2,30.04,0
17185,4195,443,Clothing,1,55.04,5
17186,4196,455,Clothing,2,74.05,0
17187,4196,263,Electronics,2,223.17,5
17188,4197,585,Home,2,196.01,30
17189,4198,516,Clothing,2,39.11,0
17190,4198,349,Electronics,2,100.65,15
17191,4198,284,Electronics,1,161.32,25
17192,4199,365,Clothing,1,75.13,15
17193,4199,369,Clothing,1,26.72,0
17194,4199,262,Electronics,1,295.41,0
17195,4199,628,Books,1,25.96,20
17196,4200,640,Books,1,35.17,0
17197,4201,288,Electronics,1,433.88,25
17198,4201,361,Clothing,2,92.32,10
17199,4201,449,Clothing,1,67.29,0
17200,4202,537,Home,1,175.56,0
17201,4202,329,Electronics,1,30.01,0
17202,4203,240,Electronics,1,319.48,0
17203,4203,388,Clothing,2,63.72,20
17204,4204,675,Books,1,24.04,15
17205,4204,491,Clothing,2,107.3,30
17206,4205,656,Books,1,5.12,0
17207,4205,246,Electronics,1,430.43,0
17208,4205,262,Electronics,1,247.16,30
17209,4206,286,Electronics,1,232.24,0
17210,4207,323,Electronics,1,384.54,0
17211,4207,221,Electronics,2,112.15,0
17212,4208,273,Electronics,1,155.32,30
17213,4208,323,Electronics,1,255.59,0
17214,4209,258,Electronics,1,159.64,15
17215,4209,519,Clothing,1,119.44,0
17216,4210,223,Electronics,1,394.97,0
17217,4211,454,Clothing,1,46.04,5
17218,4212,528,Home,1,85.09,5
17219,4212,320,Electronics,1,98.38,5
17220,4212,522,Clothing,2,129.93,0
17221,4213,348,Electronics,1,204.98,0
17222,4213,525,Clothing,1,81.98,0
17223,4214,537,Home,1,196.46,10
17224,4214,400,Clothing,1,26.28,0
17225,4214,655,Books,2,6.97,0
17226,4215,394,Clothing,1,147.76,0
17227,4215,368,Clothing,1,88.88,0
17228,4215,470,Clothing,1,141.67,0
17229,4215,332,Electronics,1,340.93,0
17230,4216,351,Clothing,1,135.9,20
17231,4217,548,Home,2,132.4,0
17232,4217,501,Clothing,1,63.8,15
17233,4217,355,Clothing,1,68.89,0
17234,4217,449,Clothing,1,19.55,15
17235,4217,282,Electronics,1,357.59,0
17236,4218,654,Books,1,6.12,5
17237,4218,444,Clothing,1,20.7,0
17238,4218,251,Electronics,1,312.49,0
17239,4218,375,Clothing,1,40.05,10
17240,4219,628,Books,1,12.39,0
17241,4219,591,Home,1,73.02,0
17242,4220,293,Electronics,2,238.55,20
17243,4220,353,Clothing,1,58.38,0
17244,4221,321,Electronics,1,463.84,0
17245,4221,522,Clothing,1,73.85,15
17246,4221,282,Electronics,1,183.91,0
17247,4221,696,Toys,1,34.33,0
17248,4222,413,Clothing,1,22.27,0
17249,4223,489,Clothing,1,146.25,0
17250,4223,471,Clothing,1,143.6,0
17251,4223,293,Electronics,1,258.52,0
17252,4224,331,Electronics,1,302.35,0
17253,4225,433,Clothing,2,72.27,0
17254,4225,339,Electronics,3,291.25,0
17255,4226,624,Home,2,257.0,0
17256,4226,514,Clothing,1,145.21,5
17257,4226,393,Clothing,1,100.71,25
17258,4227,288,Electronics,1,134.78,0
17259,4227,215,Electronics,1,84.98,0
17260,4227,286,Electronics,1,279.05,0
17261,4228,258,Electronics,1,411.34,10
17262,4228,344,Electronics,1,104.71,20
17263,4229,274,Electronics,1,60.92,0
17264,4230,229,Electronics,2,43.19,15
17265,4230,699,Toys,1,39.51,30
17266,4230,644,Books,1,9.38,20
17267,4230,389,Clothing,1,147.61,20
17268,4231,360,Clothing,2,148.02,0
17269,4231,322,Electronics,2,236.49,0
17270,4232,666,Books,1,22.48,0
17271,4233,299,Electronics,3,247.8,5
17272,4233,248,Electronics,1,468.43,0
17273,4234,426,Clothing,1,119.53,0
17274,4235,282,Electronics,2,93.16,15
17275,4235,635,Books,2,22.7,0
17276,4235,587,Home,2,94.39,0
17277,4236,382,Clothing,3,17.5,10
17278,4237,282,Electronics,2,117.93,15
17279,4237,424,Clothing,1,131.37,0
17280,4237,265,Electronics,1,457.53,0
17281,4237,238,Electronics,1,329.13,0
17282,4238,682,Toys,1,60.13,5
17283,4238,385,Clothing,1,145.81,15
17284,4238,510,Clothing,1,48.05,25
17285,4239,297,Electronics,2,265.56,0
17286,4239,685,Toys,1,11.34,15
17287,4239,321,Electronics,1,197.85,0
17288,4240,616,Home,1,16.38,30
17289,4240,580,Home,1,254.58,0
17290,4241,214,Electronics,1,182.43,0
17291,4241,390,Clothing,3,100.28,0
17292,4241,419,Clothing,1,88.66,25
17293,4242,448,Clothing,1,50.94,25
17294,4242,532,Home,2,256.72,25
17295,4242,286,Electronics,1,267.26,0
17296,4243,614,Home,3,163.91,0
17297,4243,421,Clothing,1,35.38,5
17298,4244,694,Toys,1,74.59,0
17299,4244,392,Clothing,2,135.33,0
17300,4244,548,Home,3,60.24,20
17301,4244,237,Electronics,1,328.4,0
17302,4245,650,Books,1,40.86,0
17303,4246,432,Clothing,1,35.36,0
17304,4246,326,Electronics,1,126.2,0
17305,4247,605,Home,1,152.48,0
17306,4247,626,Books,1,34.6,20
17307,4248,600,Home,2,58.8,0
17308,4248,596,Home,2,269.35,5
17309,4249,218,Electronics,3,252.58,0
17310,4250,439,Clothing,1,76.61,0
17311,4251,274,Electronics,1,255.36,5
17312,4251,244,Electronics,3,325.89,0
17313,4252,553,Home,1,76.39,0
17314,4253,603,Home,1,16.84,5
17315,4253,252,Electronics,1,87.42,0
17316,4253,287,Electronics,2,288.61,25
17317,4253,222,Electronics,1,425.54,5
17318,4254,301,Electronics,2,73.71,0
17319,4254,669,Books,1,45.54,0
17320,4255,606,Home,2,136.28,0
17321,4256,332,Electronics,3,460.2,0
17322,4256,460,Clothing,1,72.45,20
17323,4257,330,Electronics,2,305.63,5
17324,4257,698,Toys,1,61.2,0
17325,4257,243,Electronics,1,400.53,0
17326,4258,517,Clothing,1,147.6,10
17327,4258,696,Toys,2,38.16,15
17328,4258,292,Electronics,1,322.09,20
17329,4258,455,Clothing,2,144.64,10
17330,4259,208,Electronics,2,219.35,30
17331,4259,603,Home,1,162.65,25
17332,4260,515,Clothing,3,135.79,0
17333,4260,318,Electronics,1,297.73,20
17334,4260,644,Books,1,42.65,20
17335,4260,217,Electronics,1,474.71,0
17336,4261,507,Clothing,3,15.82,0
17337,4261,453,Clothing,1,68.1,0
17338,4261,505,Clothing,1,45.98,0
17339,4262,356,Clothing,1,74.65,0
17340,4263,257,Electronics,1,243.48,0
17341,4263,309,Electronics,1,456.28,0
17342,4264,613,Home,1,122.62,0
17343,4264,332,Electronics,2,276.46,20
17344,4264,641,Books,1,31.73,0
17345,4265,280,Electronics,2,132.17,25
17346,4265,351,Clothing,3,87.58,0
17347,4265,311,Electronics,1,398.94,10
17348,4266,283,Electronics,2,271.45,0
17349,4266,592,Home,1,153.02,0
17350,4267,699,Toys,1,58.39,0
17351,4267,258,Electronics,2,244.03,25
17352,4267,240,Electronics,1,251.27,15
17353,4268,596,Home,1,196.46,0
17354,4268,309,Electronics,1,136.81,25
17355,4269,408,Clothing,1,18.99,25
17356,4269,430,Clothing,1,61.68,30
17357,4269,511,Clothing,2,26.91,0
17358,4270,625,Home,1,179.8,10
17359,4270,208,Electronics,1,240.53,5
17360,4271,275,Electronics,1,110.57,30
17361,4271,470,Clothing,2,140.79,0
17362,4272,252,Electronics,1,378.37,0
17363,4272,318,Electronics,2,261.41,0
17364,4272,641,Books,1,8.53,10
17365,4273,314,Electronics,1,200.67,0
17366,4274,682,Toys,2,68.03,0
17367,4275,269,Electronics,2,419.89,0
17368,4275,647,Books,1,34.55,0
17369,4275,486,Clothing,1,132.8,25
17370,4276,435,Clothing,1,92.54,15
17371,4276,375,Clothing,1,111.93,0
17372,4276,278,Electronics,1,164.1,0
17373,4277,470,Clothing,1,39.22,0
17374,4277,533,Home,1,215.49,0
17375,4278,505,Clothing,2,43.17,10
17376,4278,675,Books,3,42.58,30
17377,4278,522,Clothing,2,101.61,0
17378,4279,644,Books,1,14.28,0
17379,4279,450,Clothing,1,34.6,15
17380,4279,386,Clothing,2,122.94,5
17381,4280,322,Electronics,1,114.14,15
17382,4281,484,Clothing,1,19.79,0
17383,4281,319,Electronics,1,312.11,30
17384,4282,602,Home,2,168.48,0
17385,4282,290,Electronics,1,96.34,0
17386,4282,310,Electronics,1,397.3,10
17387,4282,639,Books,1,8.71,30
17388,4283,539,Home,2,150.56,30
17389,4283,556,Home,1,104.63,0
17390,4284,426,Clothing,2,59.52,0
17391,4284,393,Clothing,1,140.65,30
17392,4284,480,Clothing,2,65.41,15
17393,4285,251,Electronics,1,173.52,0
17394,4286,399,Clothing,1,82.51,30
17395,4287,410,Clothing,1,61.71,15
17396,4288,620,Home,1,213.15,20
17397,4289,241,Electronics,1,158.78,15
17398,4289,358,Clothing,1,10.56,0
17399,4289,601,Home,1,270.77,0
17400,4289,451,Clothing,1,100.76,20
17401,4289,621,Home,2,113.7,10
17402,4290,640,Books,2,36.76,15
17403,4290,434,Clothing,1,80.79,5
17404,4291,434,Clothing,2,63.45,20
17405,4291,495,Clothing,1,60.0,0
17406,4292,225,Electronics,1,198.78,0
17407,4293,644,Books,1,36.91,30
17408,4293,340,Electronics,1,381.23,25
17409,4294,363,Clothing,2,17.01,5
17410,4294,483,Clothing,1,136.23,20
17411,4294,524,Clothing,2,27.05,30
17412,4295,490,Clothing,1,122.95,0
17413,4295,639,Books,1,32.47,0
17414,4296,250,Electronics,3,243.37,20
17415,4296,582,Home,1,290.09,0
17416,4297,265,Electronics,1,395.68,30
17417,4297,466,Clothing,1,25.03,0
17418,4297,627,Books,1,40.71,20
17419,4298,594,Home,3,177.27,15
17420,4298,271,Electronics,2,254.68,0
17421,4298,610,Home,2,112.67,20
17422,4299,365,Clothing,1,132.84,0
17423,4299,373,Clothing,1,40.03,10
17424,4299,441,Clothing,1,56.16,0
17425,4299,300,Electronics,1,276.8,0
17426,4300,213,Electronics,1,25.94,0
17427,4300,504,Clothing,1,80.7,15
17428,4300,531,Home,1,104.86,0
17429,4301,451,Clothing,3,102.33,10
17430,4301,658,Books,1,29.45,0
17431,4301,442,Clothing,1,119.06,5
17432,4301,375,Clothing,1,103.15,25
17433,4302,518,Clothing,1,114.31,0
17434,4302,605,Home,1,155.21,5
17435,4302,285,Electronics,1,404.79,0
17436,4303,214,Electronics,2,416.96,30
17437,4303,572,Home,1,141.98,0
17438,4303,388,Clothing,1,109.83,20
17439,4304,511,Clothing,3,71.68,0
17440,4305,659,Books,1,14.13,0
17441,4305,263,Electronics,2,269.49,0
17442,4305,229,Electronics,1,460.21,25
17443,4305,577,Home,2,160.68,0
17444,4306,552,Home,2,53.53,0
17445,4306,228,Electronics,1,338.87,20
17446,4307,632,Books,3,26.37,0
17447,4307,456,Clothing,1,75.38,0
17448,4308,572,Home,1,223.75,0
17449,4308,559,Home,1,39.31,25
17450,4309,351,Clothing,1,100.62,0
17451,4309,677,Toys,1,59.01,0
17452,4310,250,Electronics,2,482.12,0
17453,4310,577,Home,3,285.25,0
17454,4310,544,Home,1,128.35,0
17455,4311,210,Electronics,1,204.93,0
17456,4311,231,Electronics,1,498.1,0
17457,4312,287,Electronics,1,215.36,0
17458,4313,345,Electronics,1,45.46,0
17459,4313,523,Clothing,1,106.51,0
17460,4313,477,Clothing,3,98.57,0
17461,4314,418,Clothing,1,30.09,0
17462,4314,430,Clothing,1,25.89,0
17463,4315,585,Home,1,79.6,0
17464,4315,377,Clothing,2,140.83,0
17465,4316,622,Home,1,182.02,0
17466,4316,326,Electronics,1,437.67,0
17467,4317,222,Electronics,3,34.18,5
17468,4317,547,Home,1,219.17,10
17469,4318,354,Clothing,1,18.76,0
17470,4319,447,Clothing,1,128.31,0
17471,4319,602,Home,1,279.21,0
17472,4320,513,Clothing,1,24.51,15
17473,4320,478,Clothing,2,21.33,5
17474,4320,663,Books,1,20.17,20
17475,4320,551,Home,1,82.24,15
17476,4321,341,Electronics,2,318.71,30
17477,4321,699,Toys,1,36.54,5
17478,4321,342,Electronics,1,223.57,0
17479,4322,595,Home,1,160.78,0
17480,4323,438,Clothing,1,92.7,0
17481,4323,638,Books,1,44.23,0
17482,4323,453,Clothing,1,114.0,20
17483,4323,527,Home,1,51.18,0
17484,4324,342,Electronics,1,262.77,0
17485,4325,511,Clothing,1,115.66,15
17486,4326,638,Books,1,37.97,0
17487,4326,508,Clothing,1,48.04,0
17488,4326,558,Home,1,180.67,25
17489,4327,306,Electronics,1,494.38,0
17490,4327,473,Clothing,2,55.88,0
17491,4328,274,Electronics,3,158.18,25
17492,4329,436,Clothing,1,29.34,15
17493,4330,202,Electronics,2,171.3,0
17494,4330,532,Home,1,96.64,0
17495,4330,538,Home,1,56.46,0
17496,4331,485,Clothing,1,80.32,5
17497,4332,596,Home,1,231.0,30
17498,4332,436,Clothing,1,94.42,20
17499,4333,604,Home,2,189.65,25
17500,4333,301,Electronics,1,413.09,0
17501,4333,308,Electronics,2,270.56,0
17502,4334,394,Clothing,2,44.93,30
17503,4334,509,Clothing,1,42.99,0
17504,4334,452,Clothing,1,28.63,0
17505,4334,468,Clothing,3,45.79,0
17506,4335,676,Toys,1,68.32,0
17507,4335,380,Clothing,1,31.56,0
17508,4335,410,Clothing,1,70.75,0
17509,4335,660,Books,1,23.19,0
